vehicle_id,t0_image_csv,t1_image_csv,note,iou,reid_similarity,final_score,saved_filename
142,0003_top_20250626_t0.jpg_detect.csv,0003_top_20250626_t1.jpg_detect.csv,hungarian,0.4114420062695925,0.943928599357605,0.4114420062695925,ID_142_HUNGARIAN_S0.41_I0.41_R0.94.jpg
143,0003_top_20250626_t0.jpg_detect.csv,0003_top_20250626_t1.jpg_detect.csv,hungarian,0.5331125827814569,0.7491304874420166,0.5331125827814569,ID_143_HUNGARIAN_S0.53_I0.53_R0.75.jpg
145,0003_top_20250711_t0.JPG_detect.csv,0003_top_20250711_t1.JPG_detect.csv,hungarian,0.8116504854368932,1.0,0.8116504854368932,ID_145_HUNGARIAN_S0.81_I0.81_R1.00.jpg
149,0004_top_20250623_t0.jpg_detect.csv,0004_top_20250623_t1.jpg_detect.csv,hungarian,0.5214790996784566,0.8227211833000183,0.5214790996784566,ID_149_HUNGARIAN_S0.52_I0.52_R0.82.jpg
156,0004_top_20250702_t0.jpg_detect.csv,0004_top_20250702_t1.jpg_detect.csv,hungarian,0.3377210518222359,0.6883260607719421,0.3377210518222359,ID_156_HUNGARIAN_S0.34_I0.34_R0.69.jpg
157,0004_top_20250702_t0.jpg_detect.csv,0004_top_20250702_t1.jpg_detect.csv,hungarian,0.582266697696067,0.6023629307746887,0.582266697696067,ID_157_HUNGARIAN_S0.58_I0.58_R0.60.jpg
160,0004_top_20250703_t0.JPG_detect.csv,0004_top_20250703_t1.JPG_detect.csv,hungarian,1.0,1.0,1.0,ID_160_HUNGARIAN_S1.00_I1.00_R1.00.jpg
161,0004_top_20250703_t0.JPG_detect.csv,0004_top_20250703_t1.JPG_detect.csv,hungarian,1.0,0.9999999403953552,1.0,ID_161_HUNGARIAN_S1.00_I1.00_R1.00.jpg
162,0004_top_20250703_t0.JPG_detect.csv,0004_top_20250703_t1.JPG_detect.csv,hungarian,1.0,1.0,1.0,ID_162_HUNGARIAN_S1.00_I1.00_R1.00.jpg
187,0004_top_20250709_t0.JPG_detect.csv,0004_top_20250709_t1.JPG_detect.csv,hungarian,0.6399747793190416,0.9999998807907104,0.6399747793190416,ID_187_HUNGARIAN_S0.64_I0.64_R1.00.jpg
188,0004_top_20250709_t0.JPG_detect.csv,0004_top_20250709_t1.JPG_detect.csv,hungarian,0.8705440900562852,0.9999998807907104,0.8705440900562852,ID_188_HUNGARIAN_S0.87_I0.87_R1.00.jpg
189,0004_top_20250709_t0.JPG_detect.csv,0004_top_20250709_t1.JPG_detect.csv,hungarian,0.8615542974781266,1.0,0.8615542974781266,ID_189_HUNGARIAN_S0.86_I0.86_R1.00.jpg
190,0004_top_20250709_t0.JPG_detect.csv,0004_top_20250709_t1.JPG_detect.csv,hungarian,0.78267144540928,0.9999999403953552,0.78267144540928,ID_190_HUNGARIAN_S0.78_I0.78_R1.00.jpg
191,0005_top_20250704_t0.JPG_detect.csv,0005_top_20250704_t1.JPG_detect.csv,hungarian,0.7662668120683388,0.7154486775398254,0.7662668120683388,ID_191_HUNGARIAN_S0.77_I0.77_R0.72.jpg
192,0005_top_20250704_t0.JPG_detect.csv,0005_top_20250704_t1.JPG_detect.csv,hungarian,0.7297239460731864,0.866983950138092,0.7297239460731864,ID_192_HUNGARIAN_S0.73_I0.73_R0.87.jpg
193,0005_top_20250704_t0.JPG_detect.csv,0005_top_20250704_t1.JPG_detect.csv,hungarian,0.8350515463917526,0.6453025937080383,0.8350515463917526,ID_193_HUNGARIAN_S0.84_I0.84_R0.65.jpg
196,0005_top_20250709_t0.png_detect.csv,0005_top_20250709_t1.png_detect.csv,hungarian,0.673180263800684,0.6874207854270935,0.673180263800684,ID_196_HUNGARIAN_S0.67_I0.67_R0.69.jpg
197,0005_top_20250709_t0.png_detect.csv,0005_top_20250709_t1.png_detect.csv,hungarian,0.7277657266811279,0.9441321492195129,0.7277657266811279,ID_197_HUNGARIAN_S0.73_I0.73_R0.94.jpg
198,0005_top_20250709_t0.png_detect.csv,0005_top_20250709_t1.png_detect.csv,hungarian,0.8620249936240755,0.7004920840263367,0.8620249936240755,ID_198_HUNGARIAN_S0.86_I0.86_R0.70.jpg
200,0006_top_20250624_t0.jpg_detect.csv,0006_top_20250624_t1.jpg_detect.csv,hungarian,0.5829113924050633,0.6086918711662292,0.5829113924050633,ID_200_HUNGARIAN_S0.58_I0.58_R0.61.jpg
203,0006_top_20250703_t0.png_detect.csv,0006_top_20250703_t1.png_detect.csv,hungarian,0.9317557574477076,0.44287678599357605,0.9317557574477076,ID_203_HUNGARIAN_S0.93_I0.93_R0.44.jpg
204,0006_top_20250703_t0.png_detect.csv,0006_top_20250703_t1.png_detect.csv,hungarian,0.866079703429101,0.6590655446052551,0.866079703429101,ID_204_HUNGARIAN_S0.87_I0.87_R0.66.jpg
205,0006_top_20250703_t0.png_detect.csv,0006_top_20250703_t1.png_detect.csv,hungarian,0.863627070128808,0.7946337461471558,0.863627070128808,ID_205_HUNGARIAN_S0.86_I0.86_R0.79.jpg
206,0006_top_20250703_t0.png_detect.csv,0006_top_20250703_t1.png_detect.csv,hungarian,0.8079340462003102,0.8018509149551392,0.8079340462003102,ID_206_HUNGARIAN_S0.81_I0.81_R0.80.jpg
209,0007_top_20250623_t0.jpg_detect.csv,0007_top_20250623_t1.jpg_detect.csv,hungarian,0.34293879495117885,0.45324134826660156,0.34293879495117885,ID_209_HUNGARIAN_S0.34_I0.34_R0.45.jpg
210,0007_top_20250623_t0.jpg_detect.csv,0007_top_20250623_t1.jpg_detect.csv,hungarian,0.4755043227665706,0.7609178423881531,0.4755043227665706,ID_210_HUNGARIAN_S0.48_I0.48_R0.76.jpg
211,0007_top_20250623_t0.jpg_detect.csv,0007_top_20250623_t1.jpg_detect.csv,hungarian,0.6416236162361624,0.7304204702377319,0.6416236162361624,ID_211_HUNGARIAN_S0.64_I0.64_R0.73.jpg
218,0007_top_20250702_t0.jpg_detect.csv,0007_top_20250702_t1.jpg_detect.csv,hungarian,0.44232790331056226,0.7808634638786316,0.44232790331056226,ID_218_HUNGARIAN_S0.44_I0.44_R0.78.jpg
222,0007_top_20250703_t0.png_detect.csv,0007_top_20250703_t1.png_detect.csv,hungarian,0.6053315994798439,0.7499087452888489,0.6053315994798439,ID_222_HUNGARIAN_S0.61_I0.61_R0.75.jpg
223,0007_top_20250703_t0.png_detect.csv,0007_top_20250703_t1.png_detect.csv,hungarian,0.3139269406392694,0.771087646484375,0.3139269406392694,ID_223_HUNGARIAN_S0.31_I0.31_R0.77.jpg
228,0007_top_20250704_t0.JPG_detect.csv,0007_top_20250704_t1.JPG_detect.csv,hungarian,0.44515669515669515,0.5479060411453247,0.44515669515669515,ID_228_HUNGARIAN_S0.45_I0.45_R0.55.jpg
229,0007_top_20250704_t0.JPG_detect.csv,0007_top_20250704_t1.JPG_detect.csv,hungarian,0.8836104513064132,0.8514251112937927,0.8836104513064132,ID_229_HUNGARIAN_S0.88_I0.88_R0.85.jpg
230,0007_top_20250705_t0.JPG_detect.csv,0007_top_20250705_t1.JPG_detect.csv,hungarian,0.7853881278538812,0.9999999403953552,0.7853881278538812,ID_230_HUNGARIAN_S0.79_I0.79_R1.00.jpg
231,0007_top_20250705_t0.JPG_detect.csv,0007_top_20250705_t1.JPG_detect.csv,hungarian,0.8841393390327932,1.0,0.8841393390327932,ID_231_HUNGARIAN_S0.88_I0.88_R1.00.jpg
232,0007_top_20250705_t0.JPG_detect.csv,0007_top_20250705_t1.JPG_detect.csv,hungarian,0.714818763326226,1.0,0.714818763326226,ID_232_HUNGARIAN_S0.71_I0.71_R1.00.jpg
240,0008_top_20250626_t0.jpg_detect.csv,0008_top_20250626_t1.jpg_detect.csv,hungarian,1.0,1.0,1.0,ID_240_HUNGARIAN_S1.00_I1.00_R1.00.jpg
241,0008_top_20250626_t0.jpg_detect.csv,0008_top_20250626_t1.jpg_detect.csv,hungarian,1.0,1.0,1.0,ID_241_HUNGARIAN_S1.00_I1.00_R1.00.jpg
242,0008_top_20250626_t0.jpg_detect.csv,0008_top_20250626_t1.jpg_detect.csv,hungarian,1.0,1.0,1.0,ID_242_HUNGARIAN_S1.00_I1.00_R1.00.jpg
243,0008_top_20250626_t0.jpg_detect.csv,0008_top_20250626_t1.jpg_detect.csv,hungarian,1.0,1.0000001192092896,1.0,ID_243_HUNGARIAN_S1.00_I1.00_R1.00.jpg
244,0008_top_20250626_t0.jpg_detect.csv,0008_top_20250626_t1.jpg_detect.csv,hungarian,1.0,0.9999999403953552,1.0,ID_244_HUNGARIAN_S1.00_I1.00_R1.00.jpg
245,0008_top_20250626_t0.jpg_detect.csv,0008_top_20250626_t1.jpg_detect.csv,hungarian,1.0,1.0,1.0,ID_245_HUNGARIAN_S1.00_I1.00_R1.00.jpg
246,0008_top_20250626_t0.jpg_detect.csv,0008_top_20250626_t1.jpg_detect.csv,hungarian,1.0,1.0000001192092896,1.0,ID_246_HUNGARIAN_S1.00_I1.00_R1.00.jpg
247,0008_top_20250626_t0.jpg_detect.csv,0008_top_20250626_t1.jpg_detect.csv,hungarian,1.0,1.0,1.0,ID_247_HUNGARIAN_S1.00_I1.00_R1.00.jpg
248,0008_top_20250626_t0.jpg_detect.csv,0008_top_20250626_t1.jpg_detect.csv,hungarian,1.0,1.0000001192092896,1.0,ID_248_HUNGARIAN_S1.00_I1.00_R1.00.jpg
249,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,hungarian,0.3065585421571643,0.6921879649162292,0.3065585421571643,ID_249_HUNGARIAN_S0.31_I0.31_R0.69.jpg
250,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,hungarian,0.35264296075680135,0.7904292345046997,0.35264296075680135,ID_250_HUNGARIAN_S0.35_I0.35_R0.79.jpg
251,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,hungarian,0.8739495798319328,0.8154336810112,0.8739495798319328,ID_251_HUNGARIAN_S0.87_I0.87_R0.82.jpg
252,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,hungarian,0.9384057971014492,0.9032570123672485,0.9384057971014492,ID_252_HUNGARIAN_S0.94_I0.94_R0.90.jpg
253,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,hungarian,0.636662721069489,0.8092389106750488,0.636662721069489,ID_253_HUNGARIAN_S0.64_I0.64_R0.81.jpg
254,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,hungarian,0.5143503538263225,0.7864090800285339,0.5143503538263225,ID_254_HUNGARIAN_S0.51_I0.51_R0.79.jpg
255,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,hungarian,0.8549502445606342,0.8038092851638794,0.8549502445606342,ID_255_HUNGARIAN_S0.85_I0.85_R0.80.jpg
256,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,hungarian,0.7660733106921185,0.8887707591056824,0.7660733106921185,ID_256_HUNGARIAN_S0.77_I0.77_R0.89.jpg
257,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,hungarian,0.8406885758998435,0.7685667872428894,0.8406885758998435,ID_257_HUNGARIAN_S0.84_I0.84_R0.77.jpg
258,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,hungarian,0.8498224251648909,0.7542799711227417,0.8498224251648909,ID_258_HUNGARIAN_S0.85_I0.85_R0.75.jpg
259,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,hungarian,0.9098307988862712,0.8590861558914185,0.9098307988862712,ID_259_HUNGARIAN_S0.91_I0.91_R0.86.jpg
260,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,hungarian,0.787124060150376,0.7320411801338196,0.787124060150376,ID_260_HUNGARIAN_S0.79_I0.79_R0.73.jpg
261,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,hungarian,0.8776458440887971,0.8136564493179321,0.8776458440887971,ID_261_HUNGARIAN_S0.88_I0.88_R0.81.jpg
262,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,hungarian,0.8873945629749562,0.6947698593139648,0.8873945629749562,ID_262_HUNGARIAN_S0.89_I0.89_R0.69.jpg
263,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,hungarian,0.834436289255204,0.8304595351219177,0.834436289255204,ID_263_HUNGARIAN_S0.83_I0.83_R0.83.jpg
264,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,hungarian,0.7943485086342229,0.8450989127159119,0.7943485086342229,ID_264_HUNGARIAN_S0.79_I0.79_R0.85.jpg
265,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,hungarian,0.8596810933940775,0.8452299237251282,0.8596810933940775,ID_265_HUNGARIAN_S0.86_I0.86_R0.85.jpg
266,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,hungarian,0.8795420607267297,0.8290678858757019,0.8795420607267297,ID_266_HUNGARIAN_S0.88_I0.88_R0.83.jpg
267,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,hungarian,0.8534599728629579,0.873759388923645,0.8534599728629579,ID_267_HUNGARIAN_S0.85_I0.85_R0.87.jpg
268,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,hungarian,0.6225740551583249,0.6485913395881653,0.6225740551583249,ID_268_HUNGARIAN_S0.62_I0.62_R0.65.jpg
269,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,hungarian,0.839030453697949,0.5952894687652588,0.839030453697949,ID_269_HUNGARIAN_S0.84_I0.84_R0.60.jpg
270,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,hungarian,0.8070175438596491,0.7228947281837463,0.8070175438596491,ID_270_HUNGARIAN_S0.81_I0.81_R0.72.jpg
271,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,hungarian,0.7829024676850764,0.7866727709770203,0.7829024676850764,ID_271_HUNGARIAN_S0.78_I0.78_R0.79.jpg
272,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,hungarian,0.8472468916518651,0.4907151460647583,0.8472468916518651,ID_272_HUNGARIAN_S0.85_I0.85_R0.49.jpg
273,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,hungarian,0.8838174273858921,0.6514183878898621,0.8838174273858921,ID_273_HUNGARIAN_S0.88_I0.88_R0.65.jpg
274,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,hungarian,0.7805291723202171,0.790916919708252,0.7805291723202171,ID_274_HUNGARIAN_S0.78_I0.78_R0.79.jpg
275,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,hungarian,0.8474178403755869,0.6433054804801941,0.8474178403755869,ID_275_HUNGARIAN_S0.85_I0.85_R0.64.jpg
276,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,hungarian,0.9615243679003298,0.7516226768493652,0.9615243679003298,ID_276_HUNGARIAN_S0.96_I0.96_R0.75.jpg
278,0008_top_20250709_t0.png_detect.csv,0008_top_20250709_t1.png_detect.csv,hungarian,0.7381835032437442,1.0,0.7381835032437442,ID_278_HUNGARIAN_S0.74_I0.74_R1.00.jpg
279,0008_top_20250709_t0.png_detect.csv,0008_top_20250709_t1.png_detect.csv,hungarian,0.801473439317565,1.0,0.801473439317565,ID_279_HUNGARIAN_S0.80_I0.80_R1.00.jpg
280,0008_top_20250709_t0.png_detect.csv,0008_top_20250709_t1.png_detect.csv,hungarian,0.8046344386735917,1.0,0.8046344386735917,ID_280_HUNGARIAN_S0.80_I0.80_R1.00.jpg
281,0008_top_20250709_t0.png_detect.csv,0008_top_20250709_t1.png_detect.csv,hungarian,0.827027027027027,1.0,0.827027027027027,ID_281_HUNGARIAN_S0.83_I0.83_R1.00.jpg
282,0008_top_20250709_t0.png_detect.csv,0008_top_20250709_t1.png_detect.csv,hungarian,0.7766233766233767,1.0,0.7766233766233767,ID_282_HUNGARIAN_S0.78_I0.78_R1.00.jpg
283,0008_top_20250709_t0.png_detect.csv,0008_top_20250709_t1.png_detect.csv,hungarian,0.8186833394630378,1.0,0.8186833394630378,ID_283_HUNGARIAN_S0.82_I0.82_R1.00.jpg
284,0008_top_20250709_t0.png_detect.csv,0008_top_20250709_t1.png_detect.csv,hungarian,0.7511792452830188,1.0,0.7511792452830188,ID_284_HUNGARIAN_S0.75_I0.75_R1.00.jpg
285,0008_top_20250709_t0.png_detect.csv,0008_top_20250709_t1.png_detect.csv,hungarian,0.8341404358353511,1.0000001192092896,0.8341404358353511,ID_285_HUNGARIAN_S0.83_I0.83_R1.00.jpg
286,0008_top_20250709_t0.png_detect.csv,0008_top_20250709_t1.png_detect.csv,hungarian,0.875,1.0,0.875,ID_286_HUNGARIAN_S0.88_I0.88_R1.00.jpg
287,0008_top_20250709_t0.png_detect.csv,0008_top_20250709_t1.png_detect.csv,hungarian,0.8420019627085378,1.0,0.8420019627085378,ID_287_HUNGARIAN_S0.84_I0.84_R1.00.jpg
288,0008_top_20250709_t0.png_detect.csv,0008_top_20250709_t1.png_detect.csv,hungarian,0.6272780717225162,1.0000001192092896,0.6272780717225162,ID_288_HUNGARIAN_S0.63_I0.63_R1.00.jpg
289,0008_top_20250709_t0.png_detect.csv,0008_top_20250709_t1.png_detect.csv,hungarian,0.6290970606893636,1.0,0.6290970606893636,ID_289_HUNGARIAN_S0.63_I0.63_R1.00.jpg
290,0008_top_20250709_t0.png_detect.csv,0008_top_20250709_t1.png_detect.csv,hungarian,0.5264797507788161,0.9999998807907104,0.5264797507788161,ID_290_HUNGARIAN_S0.53_I0.53_R1.00.jpg
291,0009_top_20250703_t0.png_detect.csv,0009_top_20250703_t1.png_detect.csv,hungarian,0.45019788918205805,0.8337002992630005,0.45019788918205805,ID_291_HUNGARIAN_S0.45_I0.45_R0.83.jpg
292,0009_top_20250703_t0.png_detect.csv,0009_top_20250703_t1.png_detect.csv,hungarian,0.5125448028673835,0.7959528565406799,0.5125448028673835,ID_292_HUNGARIAN_S0.51_I0.51_R0.80.jpg
293,0009_top_20250704_t0.png_detect.csv,0009_top_20250704_t1.png_detect.csv,hungarian,0.5086238532110092,0.7605106234550476,0.5086238532110092,ID_293_HUNGARIAN_S0.51_I0.51_R0.76.jpg
294,0009_top_20250704_t0.png_detect.csv,0009_top_20250704_t1.png_detect.csv,hungarian,0.5518662142510906,0.8293715119361877,0.5518662142510906,ID_294_HUNGARIAN_S0.55_I0.55_R0.83.jpg
296,0009_top_20250705_t0.png_detect.csv,0009_top_20250705_t1.JPG_detect.csv,hungarian,0.3304140127388535,0.6947744488716125,0.3304140127388535,ID_296_HUNGARIAN_S0.33_I0.33_R0.69.jpg
297,0009_top_20250705_t0.png_detect.csv,0009_top_20250705_t1.JPG_detect.csv,hungarian,0.3294580270131646,0.5609568953514099,0.3294580270131646,ID_297_HUNGARIAN_S0.33_I0.33_R0.56.jpg
298,0009_top_20250705_t0.png_detect.csv,0009_top_20250705_t1.JPG_detect.csv,reid_assist,0.19721050924424263,0.8597853183746338,0.19721050924424263,ID_298_REID_ASSIST_S0.20_I0.20_R0.86.jpg
380,0009_top_20250707_t0.png_detect.csv,0009_top_20250707_t1.png_detect.csv,hungarian,0.3102517985611511,0.6665154695510864,0.3102517985611511,ID_380_HUNGARIAN_S0.31_I0.31_R0.67.jpg
381,0009_top_20250707_t0.png_detect.csv,0009_top_20250707_t1.png_detect.csv,hungarian,0.5661971830985916,0.48373061418533325,0.5661971830985916,ID_381_HUNGARIAN_S0.57_I0.57_R0.48.jpg
382,0009_top_20250707_t0.png_detect.csv,0009_top_20250707_t1.png_detect.csv,hungarian,0.43142068119054927,0.7104430794715881,0.43142068119054927,ID_382_HUNGARIAN_S0.43_I0.43_R0.71.jpg
383,0009_top_20250707_t0.png_detect.csv,0009_top_20250707_t1.png_detect.csv,hungarian,0.4286096972944013,0.718050479888916,0.4286096972944013,ID_383_HUNGARIAN_S0.43_I0.43_R0.72.jpg
384,0009_top_20250707_t0.png_detect.csv,0009_top_20250707_t1.png_detect.csv,reid_assist,0.11231101511879049,0.8912864923477173,0.11231101511879049,ID_384_REID_ASSIST_S0.11_I0.11_R0.89.jpg
394,0010_top_20250623_t0.jpg_detect.csv,0010_top_20250623_t1.jpg_detect.csv,hungarian,0.35716525556600814,0.6381602883338928,0.35716525556600814,ID_394_HUNGARIAN_S0.36_I0.36_R0.64.jpg
402,0010_top_20250704_t0.png_detect.csv,0010_top_20250704_t1.png_detect.csv,hungarian,0.8063750423872499,0.7790669202804565,0.8063750423872499,ID_402_HUNGARIAN_S0.81_I0.81_R0.78.jpg
403,0010_top_20250704_t0.png_detect.csv,0010_top_20250704_t1.png_detect.csv,hungarian,0.8792877716679759,0.7522708177566528,0.8792877716679759,ID_403_HUNGARIAN_S0.88_I0.88_R0.75.jpg
405,0010_top_20250708_t0.JPG_detect.csv,0010_top_20250708_t1.JPG_detect.csv,hungarian,0.4866716306775875,0.8540820479393005,0.4866716306775875,ID_405_HUNGARIAN_S0.49_I0.49_R0.85.jpg
406,0010_top_20250708_t0.JPG_detect.csv,0010_top_20250708_t1.JPG_detect.csv,hungarian,0.37727272727272726,0.9556720852851868,0.37727272727272726,ID_406_HUNGARIAN_S0.38_I0.38_R0.96.jpg
407,0010_top_20250708_t0.JPG_detect.csv,0010_top_20250708_t1.JPG_detect.csv,hungarian,0.6568253160261305,0.6914039254188538,0.6568253160261305,ID_407_HUNGARIAN_S0.66_I0.66_R0.69.jpg
409,0011_top_20250623_t0.jpg_detect.csv,0011_top_20250623_t1.jpg_detect.csv,reid_assist,0.09073724007561437,0.8212383389472961,0.09073724007561437,ID_409_REID_ASSIST_S0.09_I0.09_R0.82.jpg
410,0011_top_20250623_t0.jpg_detect.csv,0011_top_20250623_t1.jpg_detect.csv,reid_assist,0.16563686443832354,0.8557407259941101,0.16563686443832354,ID_410_REID_ASSIST_S0.17_I0.17_R0.86.jpg
411,0011_top_20250623_t0.jpg_detect.csv,0011_top_20250623_t1.jpg_detect.csv,reid_assist,0.11372064276885044,0.8306668400764465,0.11372064276885044,ID_411_REID_ASSIST_S0.11_I0.11_R0.83.jpg
412,0011_top_20250623_t0.jpg_detect.csv,0011_top_20250623_t1.jpg_detect.csv,reid_assist,0.07744397269844683,0.8935919404029846,0.07744397269844683,ID_412_REID_ASSIST_S0.08_I0.08_R0.89.jpg
413,0011_top_20250623_t0.jpg_detect.csv,0011_top_20250623_t1.jpg_detect.csv,reid_assist,0.057687024997710834,0.8118477463722229,0.057687024997710834,ID_413_REID_ASSIST_S0.06_I0.06_R0.81.jpg
415,0011_top_20250630_t0.jpg_detect.csv,0011_top_20250630_t1.jpg_detect.csv,hungarian,0.4457928802588997,0.8395830988883972,0.4457928802588997,ID_415_HUNGARIAN_S0.45_I0.45_R0.84.jpg
421,0011_top_20250703_t0.png_detect.csv,0011_top_20250703_t1.png_detect.csv,hungarian,0.585204081632653,0.8087635636329651,0.585204081632653,ID_421_HUNGARIAN_S0.59_I0.59_R0.81.jpg
422,0011_top_20250703_t0.png_detect.csv,0011_top_20250703_t1.png_detect.csv,hungarian,0.8340048348106366,0.41339102387428284,0.8340048348106366,ID_422_HUNGARIAN_S0.83_I0.83_R0.41.jpg
423,0011_top_20250703_t0.png_detect.csv,0011_top_20250703_t1.png_detect.csv,hungarian,0.7688741721854304,0.6605081558227539,0.7688741721854304,ID_423_HUNGARIAN_S0.77_I0.77_R0.66.jpg
425,0011_top_20250704_t0.JPG_detect.csv,0011_top_20250704_t1.png_detect.csv,hungarian,0.616868550919695,0.6614366173744202,0.616868550919695,ID_425_HUNGARIAN_S0.62_I0.62_R0.66.jpg
428,0011_top_20250708_t0.png_detect.csv,0011_top_20250708_t1.png_detect.csv,hungarian,0.3536404160475483,0.9109963178634644,0.3536404160475483,ID_428_HUNGARIAN_S0.35_I0.35_R0.91.jpg
429,0011_top_20250708_t0.png_detect.csv,0011_top_20250708_t1.png_detect.csv,hungarian,0.36040508339952343,0.8044131994247437,0.36040508339952343,ID_429_HUNGARIAN_S0.36_I0.36_R0.80.jpg
432,0011_top_20250711_t0.jpg_detect.csv,0011_top_20250711_t1.jpg_detect.csv,hungarian,1.0,1.0,1.0,ID_432_HUNGARIAN_S1.00_I1.00_R1.00.jpg
433,0011_top_20250711_t0.jpg_detect.csv,0011_top_20250711_t1.jpg_detect.csv,hungarian,1.0,1.0000001192092896,1.0,ID_433_HUNGARIAN_S1.00_I1.00_R1.00.jpg
434,0011_top_20250711_t0.jpg_detect.csv,0011_top_20250711_t1.jpg_detect.csv,hungarian,1.0,1.0,1.0,ID_434_HUNGARIAN_S1.00_I1.00_R1.00.jpg
435,0011_top_20250711_t0.jpg_detect.csv,0011_top_20250711_t1.jpg_detect.csv,hungarian,1.0,0.9999998807907104,1.0,ID_435_HUNGARIAN_S1.00_I1.00_R1.00.jpg
436,0011_top_20250711_t0.jpg_detect.csv,0011_top_20250711_t1.jpg_detect.csv,hungarian,1.0,0.9999999403953552,1.0,ID_436_HUNGARIAN_S1.00_I1.00_R1.00.jpg
437,0011_top_20250711_t0.jpg_detect.csv,0011_top_20250711_t1.jpg_detect.csv,hungarian,1.0,1.0,1.0,ID_437_HUNGARIAN_S1.00_I1.00_R1.00.jpg
438,0012_top_20250630_t0.jpg_detect.csv,0012_top_20250630_t1.jpg_detect.csv,hungarian,0.41313616982672596,0.7207629084587097,0.41313616982672596,ID_438_HUNGARIAN_S0.41_I0.41_R0.72.jpg
439,0012_top_20250630_t0.jpg_detect.csv,0012_top_20250630_t1.jpg_detect.csv,hungarian,0.3385430983703122,0.6033986210823059,0.3385430983703122,ID_439_HUNGARIAN_S0.34_I0.34_R0.60.jpg
440,0012_top_20250630_t0.jpg_detect.csv,0012_top_20250630_t1.jpg_detect.csv,hungarian,0.9145256087321578,0.5629505515098572,0.9145256087321578,ID_440_HUNGARIAN_S0.91_I0.91_R0.56.jpg
448,0012_top_20250703_t0.png_detect.csv,0012_top_20250703_t1.png_detect.csv,hungarian,0.7897435897435897,0.8619759678840637,0.7897435897435897,ID_448_HUNGARIAN_S0.79_I0.79_R0.86.jpg
449,0012_top_20250703_t0.png_detect.csv,0012_top_20250703_t1.png_detect.csv,hungarian,0.7558174675128437,0.7958464026451111,0.7558174675128437,ID_449_HUNGARIAN_S0.76_I0.76_R0.80.jpg
450,0012_top_20250703_t0.png_detect.csv,0012_top_20250703_t1.png_detect.csv,hungarian,0.5705024311183144,0.7398664355278015,0.5705024311183144,ID_450_HUNGARIAN_S0.57_I0.57_R0.74.jpg
451,0012_top_20250703_t0.png_detect.csv,0012_top_20250703_t1.png_detect.csv,hungarian,0.46,0.7531425356864929,0.46,ID_451_HUNGARIAN_S0.46_I0.46_R0.75.jpg
452,0012_top_20250703_t0.png_detect.csv,0012_top_20250703_t1.png_detect.csv,hungarian,0.7711374277058661,0.41921454668045044,0.7711374277058661,ID_452_HUNGARIAN_S0.77_I0.77_R0.42.jpg
454,0012_top_20250704_t0.png_detect.csv,0012_top_20250704_t1.JPG_detect.csv,hungarian,0.4636858291932813,0.7425037622451782,0.4636858291932813,ID_454_HUNGARIAN_S0.46_I0.46_R0.74.jpg
